edaae300-172d-11ed-a610-2dd4a9227126;ts_anglevertical;anglevertical;ts_charge;charge;ts_co2;co2;ts_humidity;humidity;ts_illumination;illumination;ts_noise;noise;ts_powerstate;powerstate;ts_temperature;temperature;ts_timestamp;timestamp;ts_type;type
;2022-08-31 04:10:30;87;2022-08-31 04:10:30;32;2022-08-31 04:10:30;656;2022-08-31 04:10:30;41;2022-08-31 04:10:30;0;2022-08-31 04:10:30;45;2022-08-31 04:10:30;1;2022-08-31 04:10:30;29.8;2022-08-31 04:10:30;1661908230;2022-08-31 04:25:30;normal
;2022-08-31 04:15:30;88;2022-08-31 04:15:30;32;2022-08-31 04:15:30;645;2022-08-31 04:15:30;41;2022-08-31 04:15:30;0;2022-08-31 04:15:30;45;2022-08-31 04:15:30;1;2022-08-31 04:15:30;29.7;2022-08-31 04:15:30;1661908530;2022-08-31 04:30:30;normal
;2022-08-31 04:20:30;88;2022-08-31 04:20:30;32;2022-08-31 04:20:30;642;2022-08-31 04:20:30;41;2022-08-31 04:20:30;0;2022-08-31 04:20:30;45;2022-08-31 04:20:30;1;2022-08-31 04:20:30;29.8;2022-08-31 04:20:30;1661908830;2022-08-31 04:35:30;normal
;2022-08-31 04:25:30;88;2022-08-31 04:25:30;32;2022-08-31 04:25:30;644;2022-08-31 04:25:30;41;2022-08-31 04:25:30;0;2022-08-31 04:25:30;45;2022-08-31 04:25:30;1;2022-08-31 04:25:30;29.7;2022-08-31 04:25:30;1661909130;2022-08-31 04:40:30;normal
;2022-08-31 04:30:30;88;2022-08-31 04:30:30;32;2022-08-31 04:30:30;662;2022-08-31 04:30:30;41;2022-08-31 04:30:30;0;2022-08-31 04:30:30;46;2022-08-31 04:30:30;1;2022-08-31 04:30:30;29.7;2022-08-31 04:30:30;1661909430;2022-08-31 04:45:30;normal
;2022-08-31 04:35:30;88;2022-08-31 04:35:30;32;2022-08-31 04:35:30;650;2022-08-31 04:35:30;41;2022-08-31 04:35:30;0;2022-08-31 04:35:30;45;2022-08-31 04:35:30;1;2022-08-31 04:35:30;29.7;2022-08-31 04:35:30;1661909730;2022-08-31 04:50:30;normal
;2022-08-31 04:40:30;87;2022-08-31 04:40:30;32;2022-08-31 04:40:30;639;2022-08-31 04:40:30;41;2022-08-31 04:40:30;0;2022-08-31 04:40:30;46;2022-08-31 04:40:30;1;2022-08-31 04:40:30;29.7;2022-08-31 04:40:30;1661910030;2022-08-31 04:55:30;normal
;2022-08-31 04:45:30;88;2022-08-31 04:45:30;32;2022-08-31 04:45:30;668;2022-08-31 04:45:30;41;2022-08-31 04:45:30;0;2022-08-31 04:45:30;46;2022-08-31 04:45:30;1;2022-08-31 04:45:30;29.7;2022-08-31 04:45:30;1661910330;2022-08-31 05:00:30;normal
;2022-08-31 04:50:30;88;2022-08-31 04:50:30;32;2022-08-31 04:50:30;643;2022-08-31 04:50:30;41;2022-08-31 04:50:30;0;2022-08-31 04:50:30;45;2022-08-31 04:50:30;1;2022-08-31 04:50:30;29.6;2022-08-31 04:50:30;1661910630;2022-08-31 05:05:30;normal
;2022-08-31 04:55:30;87;2022-08-31 04:55:30;32;2022-08-31 04:55:30;640;2022-08-31 04:55:30;41;2022-08-31 04:55:30;0;2022-08-31 04:55:30;45;2022-08-31 04:55:30;1;2022-08-31 04:55:30;29.6;2022-08-31 04:55:30;1661910930;2022-08-31 05:10:30;normal
;2022-08-31 05:00:30;88;2022-08-31 05:00:30;32;2022-08-31 05:00:30;660;2022-08-31 05:00:30;41;2022-08-31 05:00:30;0;2022-08-31 05:00:30;45;2022-08-31 05:00:30;1;2022-08-31 05:00:30;29.6;2022-08-31 05:00:30;1661911230;2022-08-31 05:15:30;normal
;2022-08-31 05:05:30;88;2022-08-31 05:05:30;32;2022-08-31 05:05:30;654;2022-08-31 05:05:30;41;2022-08-31 05:05:30;0;2022-08-31 05:05:30;45;2022-08-31 05:05:30;1;2022-08-31 05:05:30;29.6;2022-08-31 05:05:30;1661911530;2022-08-31 05:20:30;normal
;2022-08-31 05:10:30;88;2022-08-31 05:10:30;32;2022-08-31 05:10:30;651;2022-08-31 05:10:30;41;2022-08-31 05:10:30;0;2022-08-31 05:10:30;45;2022-08-31 05:10:30;1;2022-08-31 05:10:30;29.6;2022-08-31 05:10:30;1661911830;2022-08-31 05:25:30;normal
;2022-08-31 05:15:30;88;2022-08-31 05:15:30;32;2022-08-31 05:15:30;653;2022-08-31 05:15:30;42;2022-08-31 05:15:30;2;2022-08-31 05:15:30;45;2022-08-31 05:15:30;1;2022-08-31 05:15:30;29.6;2022-08-31 05:15:30;1661912130;2022-08-31 05:30:30;normal
;2022-08-31 05:20:30;88;2022-08-31 05:20:30;32;2022-08-31 05:20:30;661;2022-08-31 05:20:30;41;2022-08-31 05:20:30;2;2022-08-31 05:20:30;46;2022-08-31 05:20:30;1;2022-08-31 05:20:30;29.6;2022-08-31 05:20:30;1661912430;2022-08-31 05:35:30;normal
;2022-08-31 05:25:30;87;2022-08-31 05:25:30;32;2022-08-31 05:25:30;644;2022-08-31 05:25:30;41;2022-08-31 05:25:30;5;2022-08-31 05:25:30;46;2022-08-31 05:25:30;1;2022-08-31 05:25:30;29.5;2022-08-31 05:25:30;1661912730;2022-08-31 05:40:30;normal
;2022-08-31 05:30:30;87;2022-08-31 05:30:30;32;2022-08-31 05:30:30;651;2022-08-31 05:30:30;42;2022-08-31 05:30:30;7;2022-08-31 05:30:30;45;2022-08-31 05:30:30;1;2022-08-31 05:30:30;29.5;2022-08-31 05:30:30;1661913030;2022-08-31 05:45:30;normal
;2022-08-31 05:35:30;88;2022-08-31 05:35:30;32;2022-08-31 05:35:30;640;2022-08-31 05:35:30;41;2022-08-31 05:35:30;10;2022-08-31 05:35:30;45;2022-08-31 05:35:30;1;2022-08-31 05:35:30;29.5;2022-08-31 05:35:30;1661913330;2022-08-31 05:50:30;normal
;2022-08-31 05:40:30;88;2022-08-31 05:40:30;32;2022-08-31 05:40:30;646;2022-08-31 05:40:30;41;2022-08-31 05:40:30;15;2022-08-31 05:40:30;45;2022-08-31 05:40:30;1;2022-08-31 05:40:30;29.5;2022-08-31 05:40:30;1661913630;2022-08-31 05:55:30;normal
;2022-08-31 05:45:30;88;2022-08-31 05:45:30;32;2022-08-31 05:45:30;643;2022-08-31 05:45:30;42;2022-08-31 05:45:30;20;2022-08-31 05:45:30;46;2022-08-31 05:45:30;1;2022-08-31 05:45:30;29.5;2022-08-31 05:45:30;1661913930;2022-08-31 06:00:30;normal
;2022-08-31 05:50:30;88;2022-08-31 05:50:30;32;2022-08-31 05:50:30;626;2022-08-31 05:50:30;41;2022-08-31 05:50:30;28;2022-08-31 05:50:30;45;2022-08-31 05:50:30;1;2022-08-31 05:50:30;29.5;2022-08-31 05:50:30;1661914230;2022-08-31 06:05:30;normal
;2022-08-31 05:55:30;88;2022-08-31 05:55:30;32;2022-08-31 05:55:30;648;2022-08-31 05:55:30;41;2022-08-31 05:55:30;38;2022-08-31 05:55:30;45;2022-08-31 05:55:30;1;2022-08-31 05:55:30;29.5;2022-08-31 05:55:30;1661914530;2022-08-31 06:10:30;normal
;2022-08-31 06:00:30;88;2022-08-31 06:00:30;32;2022-08-31 06:00:30;644;2022-08-31 06:00:30;41;2022-08-31 06:00:30;46;2022-08-31 06:00:30;45;2022-08-31 06:00:30;1;2022-08-31 06:00:30;29.4;2022-08-31 06:00:30;1661914830;2022-08-31 06:15:30;normal
;2022-08-31 06:05:30;87;2022-08-31 06:05:30;32;2022-08-31 06:05:30;651;2022-08-31 06:05:30;41;2022-08-31 06:05:30;56;2022-08-31 06:05:30;45;2022-08-31 06:05:30;1;2022-08-31 06:05:30;29.5;2022-08-31 06:05:30;1661915130;2022-08-31 06:20:30;normal
;2022-08-31 06:10:30;88;2022-08-31 06:10:30;32;2022-08-31 06:10:30;636;2022-08-31 06:10:30;41;2022-08-31 06:10:30;66;2022-08-31 06:10:30;45;2022-08-31 06:10:30;1;2022-08-31 06:10:30;29.4;2022-08-31 06:10:30;1661915430;2022-08-31 06:25:30;normal
;2022-08-31 06:15:30;88;2022-08-31 06:15:30;32;2022-08-31 06:15:30;648;2022-08-31 06:15:30;41;2022-08-31 06:15:30;81;2022-08-31 06:15:30;45;2022-08-31 06:15:30;1;2022-08-31 06:15:30;29.5;2022-08-31 06:15:30;1661915730;2022-08-31 06:30:30;normal
;2022-08-31 06:20:30;88;2022-08-31 06:20:30;32;2022-08-31 06:20:30;643;2022-08-31 06:20:30;41;2022-08-31 06:20:30;660;2022-08-31 06:20:30;45;2022-08-31 06:20:30;1;2022-08-31 06:20:30;29.5;2022-08-31 06:20:30;1661916030;2022-08-31 06:35:30;normal
;2022-08-31 06:25:30;87;2022-08-31 06:25:30;32;2022-08-31 06:25:30;658;2022-08-31 06:25:30;41;2022-08-31 06:25:30;796;2022-08-31 06:25:30;45;2022-08-31 06:25:30;1;2022-08-31 06:25:30;29.7;2022-08-31 06:25:30;1661916330;2022-08-31 06:41:42;normal
;2022-08-31 06:30:30;88;2022-08-31 06:30:30;32;2022-08-31 06:30:30;647;2022-08-31 06:30:30;40;2022-08-31 06:30:30;934;2022-08-31 06:30:30;45;2022-08-31 06:30:30;1;2022-08-31 06:30:30;29.9;2022-08-31 06:30:30;1661916630;2022-08-31 06:45:30;normal
;2022-08-31 06:35:30;88;2022-08-31 06:35:30;32;2022-08-31 06:35:30;644;2022-08-31 06:35:30;40;2022-08-31 06:35:30;1031;2022-08-31 06:35:30;45;2022-08-31 06:35:30;1;2022-08-31 06:35:30;30;2022-08-31 06:35:30;1661916930;2022-08-31 06:50:30;normal
;2022-08-31 06:41:42;88;2022-08-31 06:41:42;32;2022-08-31 06:41:42;621;2022-08-31 06:41:42;40;2022-08-31 06:41:42;1121;2022-08-31 06:41:42;45;2022-08-31 06:41:42;1;2022-08-31 06:41:42;30.1;2022-08-31 06:41:42;1661917302;2022-08-31 06:55:30;normal
;2022-08-31 06:45:30;88;2022-08-31 06:45:30;32;2022-08-31 06:45:30;645;2022-08-31 06:45:30;40;2022-08-31 06:45:30;1210;2022-08-31 06:45:30;43;2022-08-31 06:45:30;1;2022-08-31 06:45:30;30.3;2022-08-31 06:45:30;1661917530;2022-08-31 07:00:30;normal
;2022-08-31 06:50:30;88;2022-08-31 06:50:30;32;2022-08-31 06:50:30;654;2022-08-31 06:50:30;39;2022-08-31 06:50:30;1318;2022-08-31 06:50:30;45;2022-08-31 06:50:30;1;2022-08-31 06:50:30;30.5;2022-08-31 06:50:30;1661917830;2022-08-31 07:05:30;normal
;2022-08-31 06:55:30;88;2022-08-31 06:55:30;32;2022-08-31 06:55:30;640;2022-08-31 06:55:30;39;2022-08-31 06:55:30;1451;2022-08-31 06:55:30;45;2022-08-31 06:55:30;1;2022-08-31 06:55:30;30.6;2022-08-31 06:55:30;1661918130;2022-08-31 07:10:30;normal
;2022-08-31 07:00:30;87;2022-08-31 07:00:30;32;2022-08-31 07:00:30;654;2022-08-31 07:00:30;39;2022-08-31 07:00:30;1523;2022-08-31 07:00:30;45;2022-08-31 07:00:30;1;2022-08-31 07:00:30;30.7;2022-08-31 07:00:30;1661918430;2022-08-31 07:15:30;normal
;2022-08-31 07:05:30;85;2022-08-31 07:05:30;32;2022-08-31 07:05:30;659;2022-08-31 07:05:30;39;2022-08-31 07:05:30;1589;2022-08-31 07:05:30;45;2022-08-31 07:05:30;1;2022-08-31 07:05:30;30.8;2022-08-31 07:05:30;1661918730;2022-08-31 07:20:30;normal
;2022-08-31 07:10:30;87;2022-08-31 07:10:30;32;2022-08-31 07:10:30;649;2022-08-31 07:10:30;39;2022-08-31 07:10:30;1612;2022-08-31 07:10:30;45;2022-08-31 07:10:30;1;2022-08-31 07:10:30;30.9;2022-08-31 07:10:30;1661919030;2022-08-31 07:25:30;normal
;2022-08-31 07:15:30;88;2022-08-31 07:15:30;32;2022-08-31 07:15:30;653;2022-08-31 07:15:30;38;2022-08-31 07:15:30;1666;2022-08-31 07:15:30;45;2022-08-31 07:15:30;1;2022-08-31 07:15:30;31;2022-08-31 07:15:30;1661919330;2022-08-31 07:30:30;normal
;2022-08-31 07:20:30;89;2022-08-31 07:20:30;32;2022-08-31 07:20:30;651;2022-08-31 07:20:30;38;2022-08-31 07:20:30;1661;2022-08-31 07:20:30;56;2022-08-31 07:20:30;1;2022-08-31 07:20:30;31.2;2022-08-31 07:20:30;1661919630;2022-08-31 07:35:30;normal
;2022-08-31 07:25:30;88;2022-08-31 07:25:30;32;2022-08-31 07:25:30;645;2022-08-31 07:25:30;38;2022-08-31 07:25:30;1699;2022-08-31 07:25:30;44;2022-08-31 07:25:30;1;2022-08-31 07:25:30;31.3;2022-08-31 07:25:30;1661919930;2022-08-31 07:40:30;normal
;2022-08-31 07:30:30;89;2022-08-31 07:30:30;32;2022-08-31 07:30:30;623;2022-08-31 07:30:30;38;2022-08-31 07:30:30;1743;2022-08-31 07:30:30;45;2022-08-31 07:30:30;1;2022-08-31 07:30:30;31.4;2022-08-31 07:30:30;1661920230;2022-08-31 07:45:30;normal
;2022-08-31 07:35:30;88;2022-08-31 07:35:30;32;2022-08-31 07:35:30;643;2022-08-31 07:35:30;38;2022-08-31 07:35:30;1722;2022-08-31 07:35:30;44;2022-08-31 07:35:30;1;2022-08-31 07:35:30;31.3;2022-08-31 07:35:30;1661920530;2022-08-31 07:50:30;normal
;2022-08-31 07:40:30;88;2022-08-31 07:40:30;32;2022-08-31 07:40:30;663;2022-08-31 07:40:30;37;2022-08-31 07:40:30;1768;2022-08-31 07:40:30;44;2022-08-31 07:40:30;1;2022-08-31 07:40:30;31.3;2022-08-31 07:40:30;1661920830;2022-08-31 07:55:30;normal
;2022-08-31 07:45:30;88;2022-08-31 07:45:30;32;2022-08-31 07:45:30;655;2022-08-31 07:45:30;38;2022-08-31 07:45:30;276;2022-08-31 07:45:30;44;2022-08-31 07:45:30;1;2022-08-31 07:45:30;31.5;2022-08-31 07:45:30;1661921130;2022-08-31 08:00:30;normal
;2022-08-31 07:50:30;88;2022-08-31 07:50:30;32;2022-08-31 07:50:30;642;2022-08-31 07:50:30;38;2022-08-31 07:50:30;384;2022-08-31 07:50:30;44;2022-08-31 07:50:30;1;2022-08-31 07:50:30;31.3;2022-08-31 07:50:30;1661921430;2022-08-31 08:05:30;normal
;2022-08-31 07:55:30;88;2022-08-31 07:55:30;32;2022-08-31 07:55:30;657;2022-08-31 07:55:30;38;2022-08-31 07:55:30;268;2022-08-31 07:55:30;45;2022-08-31 07:55:30;1;2022-08-31 07:55:30;31.2;2022-08-31 07:55:30;1661921730;2022-08-31 08:10:30;normal
;2022-08-31 08:00:30;88;2022-08-31 08:00:30;32;2022-08-31 08:00:30;647;2022-08-31 08:00:30;38;2022-08-31 08:00:30;217;2022-08-31 08:00:30;45;2022-08-31 08:00:30;1;2022-08-31 08:00:30;31.1;2022-08-31 08:00:30;1661922030;2022-08-31 08:15:30;normal
;2022-08-31 08:05:30;88;2022-08-31 08:05:30;32;2022-08-31 08:05:30;655;2022-08-31 08:05:30;38;2022-08-31 08:05:30;148;2022-08-31 08:05:30;44;2022-08-31 08:05:30;1;2022-08-31 08:05:30;31;2022-08-31 08:05:30;1661922330;2022-08-31 08:20:30;normal
;2022-08-31 08:10:30;88;2022-08-31 08:10:30;32;2022-08-31 08:10:30;656;2022-08-31 08:10:30;38;2022-08-31 08:10:30;97;2022-08-31 08:10:30;44;2022-08-31 08:10:30;1;2022-08-31 08:10:30;30.9;2022-08-31 08:10:30;1661922630;2022-08-31 08:25:30;normal
;2022-08-31 08:15:30;87;2022-08-31 08:15:30;32;2022-08-31 08:15:30;659;2022-08-31 08:15:30;39;2022-08-31 08:15:30;81;2022-08-31 08:15:30;45;2022-08-31 08:15:30;1;2022-08-31 08:15:30;30.8;2022-08-31 08:15:30;1661922930;2022-08-31 08:30:30;normal
;2022-08-31 08:20:30;88;2022-08-31 08:20:30;32;2022-08-31 08:20:30;636;2022-08-31 08:20:30;39;2022-08-31 08:20:30;71;2022-08-31 08:20:30;45;2022-08-31 08:20:30;1;2022-08-31 08:20:30;30.7;2022-08-31 08:20:30;1661923230;2022-08-31 08:35:30;normal
;2022-08-31 08:25:30;88;2022-08-31 08:25:30;32;2022-08-31 08:25:30;649;2022-08-31 08:25:30;39;2022-08-31 08:25:30;84;2022-08-31 08:25:30;45;2022-08-31 08:25:30;1;2022-08-31 08:25:30;30.6;2022-08-31 08:25:30;1661923530;2022-08-31 08:40:30;normal
;2022-08-31 08:30:30;88;2022-08-31 08:30:30;32;2022-08-31 08:30:30;636;2022-08-31 08:30:30;39;2022-08-31 08:30:30;107;2022-08-31 08:30:30;45;2022-08-31 08:30:30;1;2022-08-31 08:30:30;30.5;2022-08-31 08:30:30;1661923830;2022-08-31 08:45:30;normal
;2022-08-31 08:35:30;88;2022-08-31 08:35:30;32;2022-08-31 08:35:30;636;2022-08-31 08:35:30;39;2022-08-31 08:35:30;84;2022-08-31 08:35:30;45;2022-08-31 08:35:30;1;2022-08-31 08:35:30;30.5;2022-08-31 08:35:30;1661924130;2022-08-31 08:50:30;normal
;2022-08-31 08:40:30;88;2022-08-31 08:40:30;32;2022-08-31 08:40:30;639;2022-08-31 08:40:30;39;2022-08-31 08:40:30;46;2022-08-31 08:40:30;45;2022-08-31 08:40:30;1;2022-08-31 08:40:30;30.4;2022-08-31 08:40:30;1661924430;2022-08-31 08:55:30;normal
;2022-08-31 08:45:30;88;2022-08-31 08:45:30;32;2022-08-31 08:45:30;648;2022-08-31 08:45:30;39;2022-08-31 08:45:30;25;2022-08-31 08:45:30;45;2022-08-31 08:45:30;1;2022-08-31 08:45:30;30.3;2022-08-31 08:45:30;1661924730;2022-08-31 09:00:30;normal
;2022-08-31 08:50:30;88;2022-08-31 08:50:30;32;2022-08-31 08:50:30;648;2022-08-31 08:50:30;40;2022-08-31 08:50:30;33;2022-08-31 08:50:30;46;2022-08-31 08:50:30;1;2022-08-31 08:50:30;30.3;2022-08-31 08:50:30;1661925030;2022-08-31 09:05:30;normal
;2022-08-31 08:55:30;88;2022-08-31 08:55:30;32;2022-08-31 08:55:30;662;2022-08-31 08:55:30;40;2022-08-31 08:55:30;46;2022-08-31 08:55:30;45;2022-08-31 08:55:30;1;2022-08-31 08:55:30;30.2;2022-08-31 08:55:30;1661925330;2022-08-31 09:10:30;normal
;2022-08-31 09:00:30;90;2022-08-31 09:00:30;32;2022-08-31 09:00:30;643;2022-08-31 09:00:30;40;2022-08-31 09:00:30;38;2022-08-31 09:00:30;45;2022-08-31 09:00:30;1;2022-08-31 09:00:30;30.2;2022-08-31 09:00:30;1661925630;2022-08-31 09:15:30;normal
;2022-08-31 09:05:30;90;2022-08-31 09:05:30;32;2022-08-31 09:05:30;655;2022-08-31 09:05:30;40;2022-08-31 09:05:30;56;2022-08-31 09:05:30;45;2022-08-31 09:05:30;1;2022-08-31 09:05:30;30.1;2022-08-31 09:05:30;1661925930;2022-08-31 09:20:30;normal
;2022-08-31 09:10:30;88;2022-08-31 09:10:30;32;2022-08-31 09:10:30;651;2022-08-31 09:10:30;40;2022-08-31 09:10:30;51;2022-08-31 09:10:30;45;2022-08-31 09:10:30;1;2022-08-31 09:10:30;30.1;2022-08-31 09:10:30;1661926230;2022-08-31 09:25:30;normal
;2022-08-31 09:15:30;88;2022-08-31 09:15:30;32;2022-08-31 09:15:30;645;2022-08-31 09:15:30;40;2022-08-31 09:15:30;66;2022-08-31 09:15:30;45;2022-08-31 09:15:30;1;2022-08-31 09:15:30;30.1;2022-08-31 09:15:30;1661926530;2022-08-31 09:30:30;normal
;2022-08-31 09:20:30;88;2022-08-31 09:20:30;32;2022-08-31 09:20:30;649;2022-08-31 09:20:30;39;2022-08-31 09:20:30;79;2022-08-31 09:20:30;45;2022-08-31 09:20:30;1;2022-08-31 09:20:30;30.1;2022-08-31 09:20:30;1661926830;2022-08-31 09:35:30;normal
;2022-08-31 09:25:30;87;2022-08-31 09:25:30;31;2022-08-31 09:25:30;644;2022-08-31 09:25:30;39;2022-08-31 09:25:30;107;2022-08-31 09:25:30;45;2022-08-31 09:25:30;1;2022-08-31 09:25:30;30;2022-08-31 09:25:30;1661927130;2022-08-31 09:40:30;normal
;2022-08-31 09:30:30;88;2022-08-31 09:30:30;31;2022-08-31 09:30:30;641;2022-08-31 09:30:30;39;2022-08-31 09:30:30;222;2022-08-31 09:30:30;45;2022-08-31 09:30:30;1;2022-08-31 09:30:30;30;2022-08-31 09:30:30;1661927430;2022-08-31 09:45:30;normal
;2022-08-31 09:35:30;87;2022-08-31 09:35:30;31;2022-08-31 09:35:30;664;2022-08-31 09:35:30;39;2022-08-31 09:35:30;138;2022-08-31 09:35:30;45;2022-08-31 09:35:30;1;2022-08-31 09:35:30;30;2022-08-31 09:35:30;1661927730;2022-08-31 09:50:30;normal
;2022-08-31 09:40:30;88;2022-08-31 09:40:30;31;2022-08-31 09:40:30;643;2022-08-31 09:40:30;39;2022-08-31 09:40:30;87;2022-08-31 09:40:30;45;2022-08-31 09:40:30;1;2022-08-31 09:40:30;30;2022-08-31 09:40:30;1661928030;2022-08-31 09:55:30;normal
;2022-08-31 09:45:30;88;2022-08-31 09:45:30;31;2022-08-31 09:45:30;645;2022-08-31 09:45:30;39;2022-08-31 09:45:30;66;2022-08-31 09:45:30;45;2022-08-31 09:45:30;1;2022-08-31 09:45:30;30;2022-08-31 09:45:30;1661928330;2022-08-31 10:00:30;normal
;2022-08-31 09:50:30;88;2022-08-31 09:50:30;31;2022-08-31 09:50:30;648;2022-08-31 09:50:30;39;2022-08-31 09:50:30;92;2022-08-31 09:50:30;45;2022-08-31 09:50:30;1;2022-08-31 09:50:30;30;2022-08-31 09:50:30;1661928630;2022-08-31 10:05:30;normal
;2022-08-31 09:55:30;88;2022-08-31 09:55:30;31;2022-08-31 09:55:30;640;2022-08-31 09:55:30;39;2022-08-31 09:55:30;151;2022-08-31 09:55:30;45;2022-08-31 09:55:30;1;2022-08-31 09:55:30;29.9;2022-08-31 09:55:30;1661928930;2022-08-31 10:10:30;normal
;2022-08-31 10:00:30;88;2022-08-31 10:00:30;31;2022-08-31 10:00:30;646;2022-08-31 10:00:30;39;2022-08-31 10:00:30;268;2022-08-31 10:00:30;45;2022-08-31 10:00:30;1;2022-08-31 10:00:30;30;2022-08-31 10:00:30;1661929230;2022-08-31 10:15:30;normal
;2022-08-31 10:05:30;88;2022-08-31 10:05:30;31;2022-08-31 10:05:30;646;2022-08-31 10:05:30;39;2022-08-31 10:05:30;289;2022-08-31 10:05:30;45;2022-08-31 10:05:30;1;2022-08-31 10:05:30;30;2022-08-31 10:05:30;1661929530;2022-08-31 10:20:30;normal
;2022-08-31 10:10:30;88;2022-08-31 10:10:30;31;2022-08-31 10:10:30;662;2022-08-31 10:10:30;39;2022-08-31 10:10:30;217;2022-08-31 10:10:30;45;2022-08-31 10:10:30;1;2022-08-31 10:10:30;30;2022-08-31 10:10:30;1661929830;2022-08-31 10:25:30;normal
;2022-08-31 10:15:30;88;2022-08-31 10:15:30;31;2022-08-31 10:15:30;636;2022-08-31 10:15:30;39;2022-08-31 10:15:30;320;2022-08-31 10:15:30;45;2022-08-31 10:15:30;1;2022-08-31 10:15:30;30;2022-08-31 10:15:30;1661930130;2022-08-31 10:31:42;normal
;2022-08-31 10:20:30;88;2022-08-31 10:20:30;31;2022-08-31 10:20:30;650;2022-08-31 10:20:30;39;2022-08-31 10:20:30;407;2022-08-31 10:20:30;45;2022-08-31 10:20:30;1;2022-08-31 10:20:30;30;2022-08-31 10:20:30;1661930430;2022-08-31 10:35:30;normal
;2022-08-31 10:25:30;88;2022-08-31 10:25:30;31;2022-08-31 10:25:30;651;2022-08-31 10:25:30;39;2022-08-31 10:25:30;353;2022-08-31 10:25:30;45;2022-08-31 10:25:30;1;2022-08-31 10:25:30;30.1;2022-08-31 10:25:30;1661930730;2022-08-31 10:40:30;normal
;2022-08-31 10:31:42;88;2022-08-31 10:31:42;31;2022-08-31 10:31:42;664;2022-08-31 10:31:42;39;2022-08-31 10:31:42;340;2022-08-31 10:31:42;45;2022-08-31 10:31:42;1;2022-08-31 10:31:42;30.1;2022-08-31 10:31:42;1661931102;2022-08-31 10:45:30;normal
;2022-08-31 10:35:30;88;2022-08-31 10:35:30;31;2022-08-31 10:35:30;656;2022-08-31 10:35:30;39;2022-08-31 10:35:30;204;2022-08-31 10:35:30;45;2022-08-31 10:35:30;1;2022-08-31 10:35:30;30.1;2022-08-31 10:35:30;1661931330;2022-08-31 10:50:30;normal
;2022-08-31 10:40:30;88;2022-08-31 10:40:30;31;2022-08-31 10:40:30;651;2022-08-31 10:40:30;39;2022-08-31 10:40:30;87;2022-08-31 10:40:30;45;2022-08-31 10:40:30;1;2022-08-31 10:40:30;30;2022-08-31 10:40:30;1661931630;2022-08-31 10:55:30;normal
;2022-08-31 10:45:30;88;2022-08-31 10:45:30;31;2022-08-31 10:45:30;657;2022-08-31 10:45:30;39;2022-08-31 10:45:30;74;2022-08-31 10:45:30;45;2022-08-31 10:45:30;1;2022-08-31 10:45:30;30;2022-08-31 10:45:30;1661931930;2022-08-31 11:00:30;normal
;2022-08-31 10:50:30;88;2022-08-31 10:50:30;31;2022-08-31 10:50:30;644;2022-08-31 10:50:30;39;2022-08-31 10:50:30;97;2022-08-31 10:50:30;45;2022-08-31 10:50:30;1;2022-08-31 10:50:30;30;2022-08-31 10:50:30;1661932230;2022-08-31 11:06:42;normal
;2022-08-31 10:55:30;88;2022-08-31 10:55:30;31;2022-08-31 10:55:30;653;2022-08-31 10:55:30;39;2022-08-31 10:55:30;92;2022-08-31 10:55:30;45;2022-08-31 10:55:30;1;2022-08-31 10:55:30;30;2022-08-31 10:55:30;1661932530;2022-08-31 11:10:30;normal
;2022-08-31 11:00:30;88;2022-08-31 11:00:30;31;2022-08-31 11:00:30;655;2022-08-31 11:00:30;39;2022-08-31 11:00:30;92;2022-08-31 11:00:30;45;2022-08-31 11:00:30;1;2022-08-31 11:00:30;29.9;2022-08-31 11:00:30;1661932830;2022-08-31 11:15:30;normal
;2022-08-31 11:06:42;88;2022-08-31 11:06:42;31;2022-08-31 11:06:42;646;2022-08-31 11:06:42;38;2022-08-31 11:06:42;81;2022-08-31 11:06:42;45;2022-08-31 11:06:42;1;2022-08-31 11:06:42;29.9;2022-08-31 11:06:42;1661933202;2022-08-31 11:20:30;normal
;2022-08-31 11:10:30;88;2022-08-31 11:10:30;31;2022-08-31 11:10:30;642;2022-08-31 11:10:30;38;2022-08-31 11:10:30;115;2022-08-31 11:10:30;45;2022-08-31 11:10:30;1;2022-08-31 11:10:30;29.9;2022-08-31 11:10:30;1661933430;2022-08-31 11:25:30;normal
;2022-08-31 11:15:30;88;2022-08-31 11:15:30;31;2022-08-31 11:15:30;633;2022-08-31 11:15:30;38;2022-08-31 11:15:30;79;2022-08-31 11:15:30;45;2022-08-31 11:15:30;1;2022-08-31 11:15:30;29.9;2022-08-31 11:15:30;1661933730;2022-08-31 11:30:30;normal
;2022-08-31 11:20:30;87;2022-08-31 11:20:30;31;2022-08-31 11:20:30;660;2022-08-31 11:20:30;38;2022-08-31 11:20:30;212;2022-08-31 11:20:30;45;2022-08-31 11:20:30;1;2022-08-31 11:20:30;29.9;2022-08-31 11:20:30;1661934030;2022-08-31 11:36:42;normal
;2022-08-31 11:25:30;88;2022-08-31 11:25:30;31;2022-08-31 11:25:30;658;2022-08-31 11:25:30;38;2022-08-31 11:25:30;240;2022-08-31 11:25:30;45;2022-08-31 11:25:30;1;2022-08-31 11:25:30;29.9;2022-08-31 11:25:30;1661934330;2022-08-31 11:40:30;normal
